Order ID;Product;Category;Unit Price;Quantity;Customer;Ship City;Ship Country;Order Date
10658;Sir Rodney's Scones;Confections;10;60;QUICK-Stop;Cunewalde;Germany;5-Sep-97
10658;Original Frankfurter grüne Soße;Condiments;13;70;QUICK-Stop;Cunewalde;Germany;5-Sep-97
10659;Boston Crab Meat;Seafood;18,4;24;Queen Cozinha;Sao Paulo;Brazil;5-Sep-97
10659;Gorgonzola Telino;Dairy Products;12,5;20;Queen Cozinha;Sao Paulo;Brazil;5-Sep-97
10659;Outback Lager;Beverages;15;40;Queen Cozinha;Sao Paulo;Brazil;5-Sep-97
10660;Sir Rodney's Marmalade;Confections;81;21;Hungry Coyote Import Store;Elgin;USA;8-Sep-97
10661;Chartreuse verte;Beverages;18;3;Hungry Owl All-Night Grocers;Cork;Ireland;9-Sep-97
10661;Escargots de Bourgogne;Seafood;13,25;49;Hungry Owl All-Night Grocers;Cork;Ireland;9-Sep-97
10662;Scottish Longbreads;Confections;12,5;10;Lonesome Pine Restaurant;Portland;USA;9-Sep-97
10663;Singaporean Hokkien Fried Mee;Grains/Cereals;14;30;Bon app';Marseille;France;10-Sep-97
10663;Boston Crab Meat;Seafood;18,4;30;Bon app';Marseille;France;10-Sep-97
10663;Manjimup Dried Apples;Produce;53;20;Bon app';Marseille;France;10-Sep-97
10664;Ikura;Seafood;31;24;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10-Sep-97
10664;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;15;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10-Sep-97
10664;Gnocchi di nonna Alice;Grains/Cereals;38;12;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10-Sep-97
10665;Raclette Courdavault;Dairy Products;55;1;Lonesome Pine Restaurant;Portland;USA;11-Sep-97
10665;Manjimup Dried Apples;Produce;53;20;Lonesome Pine Restaurant;Portland;USA;11-Sep-97
10665;Lakkalikööri;Beverages;18;10;Lonesome Pine Restaurant;Portland;USA;11-Sep-97
10666;Thüringer Rostbratwurst;Meat/Poultry;123,79;36;Richter Supermarkt;Genève;Switzerland;12-Sep-97
10666;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;10;Richter Supermarkt;Genève;Switzerland;12-Sep-97
10667;Gudbrandsdalsost;Dairy Products;36;45;Ernst Handel;Graz;Austria;12-Sep-97
10667;Flotemysost;Dairy Products;21,5;14;Ernst Handel;Graz;Austria;12-Sep-97
10668;Wimmers gute Semmelknödel;Grains/Cereals;33,25;15;Die Wandernde Kuh;Stuttgart;Germany;15-Sep-97
10668;Pâté chinois;Meat/Poultry;24;4;Die Wandernde Kuh;Stuttgart;Germany;15-Sep-97
10668;Gorgonzola Telino;Dairy Products;12,5;8;Die Wandernde Kuh;Stuttgart;Germany;15-Sep-97
10669;Inlagd Sill;Seafood;19;30;Simons bistro;Kobenhavn;Denmark;15-Sep-97
10670;Spegesild;Seafood;12;60;Frankenversand;München;Germany;16-Sep-97
10670;Tunnbröd;Grains/Cereals;9;32;Frankenversand;München;Germany;16-Sep-97
10670;Laughing Lumberjack Lager;Beverages;14;25;Frankenversand;München;Germany;16-Sep-97
10670;Röd Kaviar;Seafood;15;50;Frankenversand;München;Germany;16-Sep-97
10670;Rhönbräu Klosterbier;Beverages;7,75;25;Frankenversand;München;Germany;16-Sep-97
10671;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;12;France restauration;Nantes;France;17-Sep-97
10671;Tarte au sucre;Confections;49,3;10;France restauration;Nantes;France;17-Sep-97
10671;Pavlova;Confections;17,45;10;France restauration;Nantes;France;17-Sep-97
10672;Côte de Blaye;Beverages;263,5;15;Berglunds snabbköp;Luleå;Sweden;17-Sep-97
10672;Flotemysost;Dairy Products;21,5;12;Berglunds snabbköp;Luleå;Sweden;17-Sep-97
10673;Singaporean Hokkien Fried Mee;Grains/Cereals;14;6;Wilman Kala;Helsinki;Finland;18-Sep-97
10673;Ipoh Coffee;Beverages;46;6;Wilman Kala;Helsinki;Finland;18-Sep-97
10673;Pavlova;Confections;17,45;3;Wilman Kala;Helsinki;Finland;18-Sep-97
10674;Tunnbröd;Grains/Cereals;9;5;Island Trading;Cowes;UK;18-Sep-97
10675;Tofu;Produce;23,25;30;Frankenversand;München;Germany;19-Sep-97
10675;Escargots de Bourgogne;Seafood;13,25;30;Frankenversand;München;Germany;19-Sep-97
10675;Perth Pasties;Meat/Poultry;32,8;10;Frankenversand;München;Germany;19-Sep-97
10676;Ikura;Seafood;31;2;Tortuga Restaurante;México D.F.;Mexico;22-Sep-97
10676;Teatime Chocolate Biscuits;Confections;9,2;7;Tortuga Restaurante;México D.F.;Mexico;22-Sep-97
10676;Gula Malacca;Condiments;19,45;21;Tortuga Restaurante;México D.F.;Mexico;22-Sep-97
10677;Geitost;Dairy Products;2,5;8;Antonio Moreno Taquería;México D.F.;Mexico;22-Sep-97
10677;Gumbär Gummibärchen;Confections;31,23;30;Antonio Moreno Taquería;México D.F.;Mexico;22-Sep-97
10678;Queso Manchego La Pastora;Dairy Products;38;100;Save-a-lot Markets;Boise;USA;23-Sep-97
10678;Geitost;Dairy Products;2,5;30;Save-a-lot Markets;Boise;USA;23-Sep-97
10678;Jack's New England Clam Chowder;Seafood;9,65;120;Save-a-lot Markets;Boise;USA;23-Sep-97
10678;Tourtière;Meat/Poultry;7,45;30;Save-a-lot Markets;Boise;USA;23-Sep-97
10679;Raclette Courdavault;Dairy Products;55;12;Blondesddsl père et fils;Strasbourg;France;23-Sep-97
10680;Singaporean Hokkien Fried Mee;Grains/Cereals;14;40;Old World Delicatessen;Anchorage;USA;24-Sep-97
10680;Gorgonzola Telino;Dairy Products;12,5;20;Old World Delicatessen;Anchorage;USA;24-Sep-97
10680;Pavlova;Confections;17,45;50;Old World Delicatessen;Anchorage;USA;24-Sep-97
10681;Teatime Chocolate Biscuits;Confections;9,2;30;Great Lakes Food Market;Eugene;USA;25-Sep-97
10681;Sir Rodney's Scones;Confections;10;12;Great Lakes Food Market;Eugene;USA;25-Sep-97
10681;Wimmers gute Semmelknödel;Grains/Cereals;33,25;28;Great Lakes Food Market;Eugene;USA;25-Sep-97
10682;Louisiana Hot Spiced Okra;Condiments;17;4;Antonio Moreno Taquería;México D.F.;Mexico;25-Sep-97
10682;Geitost;Dairy Products;2,5;30;Antonio Moreno Taquería;México D.F.;Mexico;25-Sep-97
10682;Rhönbräu Klosterbier;Beverages;7,75;30;Antonio Moreno Taquería;México D.F.;Mexico;25-Sep-97
10683;Filo Mix;Grains/Cereals;7;9;Du monde entier;Nantes;France;26-Sep-97
10684;Zaanse koeken;Confections;9,5;40;Ottilies Käseladen;Köln;Germany;26-Sep-97
10684;Boston Crab Meat;Seafood;18,4;20;Ottilies Käseladen;Köln;Germany;26-Sep-97
10684;Camembert Pierrot;Dairy Products;34;30;Ottilies Käseladen;Köln;Germany;26-Sep-97
10685;Jack's New England Clam Chowder;Seafood;9,65;4;Gourmet Lanchonetes;Campinas;Brazil;29-Sep-97
10685;Zaanse koeken;Confections;9,5;15;Gourmet Lanchonetes;Campinas;Brazil;29-Sep-97
10685;Ikura;Seafood;31;20;Gourmet Lanchonetes;Campinas;Brazil;29-Sep-97
10686;Gumbär Gummibärchen;Confections;31,23;15;Piccolo und mehr;Salzburg;Austria;30-Sep-97
10686;Alice Mutton;Meat/Poultry;39;30;Piccolo und mehr;Salzburg;Austria;30-Sep-97
10687;Mishi Kobe Niku;Meat/Poultry;97;50;Hungry Owl All-Night Grocers;Cork;Ireland;30-Sep-97
10687;Inlagd Sill;Seafood;19;6;Hungry Owl All-Night Grocers;Cork;Ireland;30-Sep-97
10687;Thüringer Rostbratwurst;Meat/Poultry;123,79;10;Hungry Owl All-Night Grocers;Cork;Ireland;30-Sep-97
10688;Rössle Sauerkraut;Produce;45,6;60;Vaffeljernet;Århus;Denmark;1-Oct-97
10688;Sasquatch Ale;Beverages;14;14;Vaffeljernet;Århus;Denmark;1-Oct-97
10688;Ikura;Seafood;31;18;Vaffeljernet;Århus;Denmark;1-Oct-97
10689;Chai;Meat/Poultry;18;35;Berglunds snabbköp;Luleå;Sweden;1-Oct-97
10690;Gnocchi di nonna Alice;Grains/Cereals;38;20;Hanari Carnes;Rio de Janeiro;Brazil;2-Oct-97
10690;Original Frankfurter grüne Soße;Condiments;13;30;Hanari Carnes;Rio de Janeiro;Brazil;2-Oct-97
10691;Tarte au sucre;Confections;49,3;48;QUICK-Stop;Cunewalde;Germany;3-Oct-97
10691;Chai;Meat/Poultry;18;30;QUICK-Stop;Cunewalde;Germany;3-Oct-97
10691;Thüringer Rostbratwurst;Meat/Poultry;123,79;40;QUICK-Stop;Cunewalde;Germany;3-Oct-97
10691;Gula Malacca;Condiments;19,45;24;QUICK-Stop;Cunewalde;Germany;3-Oct-97
10691;Ipoh Coffee;Beverages;46;40;QUICK-Stop;Cunewalde;Germany;3-Oct-97
10692;Vegie-spread;Condiments;43,9;20;Alfreds Futterkiste;Berlin;Germany;3-Oct-97
10693;Gudbrandsdalsost;Dairy Products;36;30;White Clover Markets;Seattle;USA;6-Oct-97
10693;Tourtière;Meat/Poultry;7,45;60;White Clover Markets;Seattle;USA;6-Oct-97
10693;Mishi Kobe Niku;Meat/Poultry;97;6;White Clover Markets;Seattle;USA;6-Oct-97
10693;Röd Kaviar;Seafood;15;15;White Clover Markets;Seattle;USA;6-Oct-97
10694;Uncle Bob's Organic Dried Pears;Produce;30;90;QUICK-Stop;Cunewalde;Germany;6-Oct-97
10694;Raclette Courdavault;Dairy Products;55;25;QUICK-Stop;Cunewalde;Germany;6-Oct-97
10694;Outback Lager;Beverages;15;50;QUICK-Stop;Cunewalde;Germany;6-Oct-97
10695;Northwoods Cranberry Sauce;Condiments;40;10;Wilman Kala;Helsinki;Finland;7-Oct-97
10695;Queso Manchego La Pastora;Dairy Products;38;4;Wilman Kala;Helsinki;Finland;7-Oct-97
10695;Guaraná Fantástica;Beverages;4,5;20;Wilman Kala;Helsinki;Finland;7-Oct-97
10696;Alice Mutton;Meat/Poultry;39;20;White Clover Markets;Seattle;USA;8-Oct-97
10696;Spegesild;Seafood;12;18;White Clover Markets;Seattle;USA;8-Oct-97
10697;Steeleye Stout;Beverages;18;9;LINO-Delicateses;I. de Margarita;Venezuela;8-Oct-97
10697;Teatime Chocolate Biscuits;Confections;9,2;7;LINO-Delicateses;I. de Margarita;Venezuela;8-Oct-97
10697;Outback Lager;Beverages;15;30;LINO-Delicateses;I. de Margarita;Venezuela;8-Oct-97
10697;Escargots de Bourgogne;Seafood;13,25;30;LINO-Delicateses;I. de Margarita;Venezuela;8-Oct-97
10698;Outback Lager;Beverages;15;8;Ernst Handel;Graz;Austria;9-Oct-97
10698;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;65;Ernst Handel;Graz;Austria;9-Oct-97
10698;Alice Mutton;Meat/Poultry;39;8;Ernst Handel;Graz;Austria;9-Oct-97
10698;Queso Cabrales;Dairy Products;21;15;Ernst Handel;Graz;Austria;9-Oct-97
10698;Thüringer Rostbratwurst;Meat/Poultry;123,79;12;Ernst Handel;Graz;Austria;9-Oct-97
10699;Zaanse koeken;Confections;9,5;12;Morgenstern Gesundkost;Leipzig;Germany;9-Oct-97
10700;Sasquatch Ale;Beverages;14;12;Save-a-lot Markets;Boise;USA;10-Oct-97
10700;Chai;Meat/Poultry;18;5;Save-a-lot Markets;Boise;USA;10-Oct-97
10700;Scottish Longbreads;Confections;12,5;40;Save-a-lot Markets;Boise;USA;10-Oct-97
10700;Flotemysost;Dairy Products;21,5;60;Save-a-lot Markets;Boise;USA;10-Oct-97
10701;Raclette Courdavault;Dairy Products;55;42;Hungry Owl All-Night Grocers;Cork;Ireland;13-Oct-97
10701;Flotemysost;Dairy Products;21,5;20;Hungry Owl All-Night Grocers;Cork;Ireland;13-Oct-97
10701;Lakkalikööri;Beverages;18;35;Hungry Owl All-Night Grocers;Cork;Ireland;13-Oct-97
10702;Aniseed Syrup;Condiments;10;6;Alfreds Futterkiste;Berlin;Germany;13-Oct-97
10702;Lakkalikööri;Beverages;18;15;Alfreds Futterkiste;Berlin;Germany;13-Oct-97
10703;Chang;Beverages;19;5;Folk och fä HB;Bräcke;Sweden;14-Oct-97
10703;Raclette Courdavault;Dairy Products;55;35;Folk och fä HB;Bräcke;Sweden;14-Oct-97
10703;Röd Kaviar;Seafood;15;35;Folk och fä HB;Bräcke;Sweden;14-Oct-97
10704;Chef Anton's Cajun Seasoning;Seafood;22;6;Queen Cozinha;Sao Paulo;Brazil;14-Oct-97
10704;Guaraná Fantástica;Beverages;4,5;35;Queen Cozinha;Sao Paulo;Brazil;14-Oct-97
10704;Chocolade;Confections;12,75;24;Queen Cozinha;Sao Paulo;Brazil;14-Oct-97
10705;Mascarpone Fabioli;Dairy Products;32;4;HILARION-Abastos;San Cristóbal;Venezuela;15-Oct-97
10705;Gorgonzola Telino;Dairy Products;12,5;20;HILARION-Abastos;San Cristóbal;Venezuela;15-Oct-97
10706;Ipoh Coffee;Beverages;46;24;Old World Delicatessen;Anchorage;USA;16-Oct-97
10706;Pavlova;Confections;17,45;20;Old World Delicatessen;Anchorage;USA;16-Oct-97
10706;Raclette Courdavault;Dairy Products;55;8;Old World Delicatessen;Anchorage;USA;16-Oct-97
10707;Pâté chinois;Meat/Poultry;24;21;Around the Horn;Colchester;UK;16-Oct-97
10707;Ravioli Angelo;Grains/Cereals;19,5;40;Around the Horn;Colchester;UK;16-Oct-97
10707;Outback Lager;Beverages;15;28;Around the Horn;Colchester;UK;16-Oct-97
10708;Chef Anton's Gumbo Mix;Produce;21,35;4;The Big Cheese;Portland;USA;17-Oct-97
10708;Inlagd Sill;Seafood;19;5;The Big Cheese;Portland;USA;17-Oct-97
10709;Manjimup Dried Apples;Produce;53;28;Gourmet Lanchonetes;Campinas;Brazil;17-Oct-97
10709;Northwoods Cranberry Sauce;Condiments;40;40;Gourmet Lanchonetes;Campinas;Brazil;17-Oct-97
10709;Camembert Pierrot;Dairy Products;34;10;Gourmet Lanchonetes;Campinas;Brazil;17-Oct-97
10710;Teatime Chocolate Biscuits;Confections;9,2;5;Franchi S.p.A.;Torino;Italy;20-Oct-97
10710;Zaanse koeken;Confections;9,5;5;Franchi S.p.A.;Torino;Italy;20-Oct-97
10711;Jack's New England Clam Chowder;Seafood;9,65;42;Save-a-lot Markets;Boise;USA;21-Oct-97
10711;Teatime Chocolate Biscuits;Confections;9,2;12;Save-a-lot Markets;Boise;USA;21-Oct-97
10711;Perth Pasties;Meat/Poultry;32,8;120;Save-a-lot Markets;Boise;USA;21-Oct-97
10712;Perth Pasties;Meat/Poultry;32,8;3;Hungry Owl All-Night Grocers;Cork;Ireland;21-Oct-97
10712;Gnocchi di nonna Alice;Grains/Cereals;38;30;Hungry Owl All-Night Grocers;Cork;Ireland;21-Oct-97
10713;Gumbär Gummibärchen;Confections;31,23;30;Save-a-lot Markets;Boise;USA;22-Oct-97
10713;Ikura;Seafood;31;18;Save-a-lot Markets;Boise;USA;22-Oct-97
10713;Rogede sild;Seafood;9,5;110;Save-a-lot Markets;Boise;USA;22-Oct-97
10713;Spegesild;Seafood;12;24;Save-a-lot Markets;Boise;USA;22-Oct-97
10714;Zaanse koeken;Confections;9,5;50;Save-a-lot Markets;Boise;USA;22-Oct-97
10714;Chang;Beverages;19;30;Save-a-lot Markets;Boise;USA;22-Oct-97
10714;Alice Mutton;Meat/Poultry;39;27;Save-a-lot Markets;Boise;USA;22-Oct-97
10714;Gnocchi di nonna Alice;Grains/Cereals;38;18;Save-a-lot Markets;Boise;USA;22-Oct-97
10714;Escargots de Bourgogne;Seafood;13,25;12;Save-a-lot Markets;Boise;USA;22-Oct-97
10715;Ikura;Seafood;31;21;Bon app';Marseille;France;23-Oct-97
10715;Flotemysost;Dairy Products;21,5;30;Bon app';Marseille;France;23-Oct-97
10716;Sir Rodney's Scones;Confections;10;5;Rancho grande;Buenos Aires;Argentina;24-Oct-97
10716;Manjimup Dried Apples;Produce;53;7;Rancho grande;Buenos Aires;Argentina;24-Oct-97
10716;Sirop d'érable;Condiments;28,5;10;Rancho grande;Buenos Aires;Argentina;24-Oct-97
10717;Tourtière;Meat/Poultry;7,45;15;Frankenversand;München;Germany;24-Oct-97
10717;Gudbrandsdalsost;Dairy Products;36;25;Frankenversand;München;Germany;24-Oct-97
10717;Sir Rodney's Scones;Confections;10;32;Frankenversand;München;Germany;24-Oct-97
10718;Pavlova;Confections;17,45;20;Königlich Essen;Brandenburg;Germany;27-Oct-97
10718;Queso Manchego La Pastora;Dairy Products;38;36;Königlich Essen;Brandenburg;Germany;27-Oct-97
10718;Inlagd Sill;Seafood;19;40;Königlich Essen;Brandenburg;Germany;27-Oct-97
10718;Tarte au sucre;Confections;49,3;20;Königlich Essen;Brandenburg;Germany;27-Oct-97
10719;Tourtière;Meat/Poultry;7,45;40;Let's Stop N Shop;San Francisco;USA;27-Oct-97
10719;Nord-Ost Matjeshering;Seafood;25,89;3;Let's Stop N Shop;San Francisco;USA;27-Oct-97
10719;Carnarvon Tigers;Beverages;62,5;12;Let's Stop N Shop;San Francisco;USA;27-Oct-97
10720;Steeleye Stout;Beverages;18;21;Que Delícia;Rio de Janeiro;Brazil;28-Oct-97
10720;Flotemysost;Dairy Products;21,5;8;Que Delícia;Rio de Janeiro;Brazil;28-Oct-97
10721;Gula Malacca;Condiments;19,45;50;QUICK-Stop;Cunewalde;Germany;29-Oct-97
10722;Gorgonzola Telino;Dairy Products;12,5;50;Save-a-lot Markets;Boise;USA;29-Oct-97
10722;Chang;Beverages;19;3;Save-a-lot Markets;Boise;USA;29-Oct-97
10722;Scottish Longbreads;Confections;12,5;45;Save-a-lot Markets;Boise;USA;29-Oct-97
10722;Rhönbräu Klosterbier;Beverages;7,75;42;Save-a-lot Markets;Boise;USA;29-Oct-97
10723;Gumbär Gummibärchen;Confections;31,23;15;White Clover Markets;Seattle;USA;30-Oct-97
10724;Ikura;Seafood;31;16;Mère Paillarde;Montréal;Canada;30-Oct-97
10724;Sirop d'érable;Condiments;28,5;5;Mère Paillarde;Montréal;Canada;30-Oct-97
10725;Pâté chinois;Meat/Poultry;24;6;Familia Arquibaldo;Sao Paulo;Brazil;31-Oct-97
10725;Jack's New England Clam Chowder;Seafood;9,65;12;Familia Arquibaldo;Sao Paulo;Brazil;31-Oct-97
10725;Filo Mix;Grains/Cereals;7;4;Familia Arquibaldo;Sao Paulo;Brazil;31-Oct-97
10726;Queso Cabrales;Dairy Products;21;5;Eastern Connection;London;UK;3-Nov-97
10726;Chef Anton's Cajun Seasoning;Seafood;22;25;Eastern Connection;London;UK;3-Nov-97
10727;Alice Mutton;Meat/Poultry;39;20;Reggiani Caseifici;Reggio Emilia;Italy;3-Nov-97
10727;Gnocchi di nonna Alice;Grains/Cereals;38;10;Reggiani Caseifici;Reggio Emilia;Italy;3-Nov-97
10727;Raclette Courdavault;Dairy Products;55;10;Reggiani Caseifici;Reggio Emilia;Italy;3-Nov-97
10728;Camembert Pierrot;Dairy Products;34;15;Queen Cozinha;Sao Paulo;Brazil;4-Nov-97
10728;Pâté chinois;Meat/Poultry;24;12;Queen Cozinha;Sao Paulo;Brazil;4-Nov-97
10728;Boston Crab Meat;Seafood;18,4;6;Queen Cozinha;Sao Paulo;Brazil;4-Nov-97
10728;Nord-Ost Matjeshering;Seafood;25,89;15;Queen Cozinha;Sao Paulo;Brazil;4-Nov-97
10729;Valkoinen suklaa;Confections;16,25;40;LINO-Delicateses;I. de Margarita;Venezuela;4-Nov-97
10729;Sir Rodney's Scones;Confections;10;30;LINO-Delicateses;I. de Margarita;Venezuela;4-Nov-97
10729;Chai;Meat/Poultry;18;50;LINO-Delicateses;I. de Margarita;Venezuela;4-Nov-97
10730;Pavlova;Confections;17,45;15;Bon app';Marseille;France;5-Nov-97
10730;Gorgonzola Telino;Dairy Products;12,5;3;Bon app';Marseille;France;5-Nov-97
10730;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;10;Bon app';Marseille;France;5-Nov-97
10731;Manjimup Dried Apples;Produce;53;30;Chop-suey Chinese;Bern;Switzerland;6-Nov-97
10731;Sir Rodney's Scones;Confections;10;40;Chop-suey Chinese;Bern;Switzerland;6-Nov-97
10732;Lakkalikööri;Beverages;18;20;Bon app';Marseille;France;6-Nov-97
10733;Tofu;Produce;23,25;16;Berglunds snabbköp;Luleå;Sweden;7-Nov-97
10733;Filo Mix;Grains/Cereals;7;25;Berglunds snabbköp;Luleå;Sweden;7-Nov-97
10733;Rössle Sauerkraut;Produce;45,6;20;Berglunds snabbköp;Luleå;Sweden;7-Nov-97
10734;Nord-Ost Matjeshering;Seafood;25,89;15;Gourmet Lanchonetes;Campinas;Brazil;7-Nov-97
10734;Grandma's Boysenberry Spread;Condiments;25;30;Gourmet Lanchonetes;Campinas;Brazil;7-Nov-97
10734;Lakkalikööri;Beverages;18;20;Gourmet Lanchonetes;Campinas;Brazil;7-Nov-97
10735;Sirop d'érable;Condiments;28,5;20;Let's Stop N Shop;San Francisco;USA;10-Nov-97
10735;Original Frankfurter grüne Soße;Condiments;13;2;Let's Stop N Shop;San Francisco;USA;10-Nov-97
10736;Louisiana Fiery Hot Pepper Sauce;Condiments;21,05;40;Hungry Owl All-Night Grocers;Cork;Ireland;11-Nov-97
10736;Rhönbräu Klosterbier;Beverages;7,75;20;Hungry Owl All-Night Grocers;Cork;Ireland;11-Nov-97
10737;Konbu;Seafood;6;4;Vins et alcools Chevalier;Reims;France;11-Nov-97
10737;Jack's New England Clam Chowder;Seafood;9,65;12;Vins et alcools Chevalier;Reims;France;11-Nov-97
10738;Pavlova;Confections;17,45;3;Spécialités du monde;Paris;France;12-Nov-97
10739;Filo Mix;Grains/Cereals;7;18;Vins et alcools Chevalier;Reims;France;12-Nov-97
10739;Inlagd Sill;Seafood;19;6;Vins et alcools Chevalier;Reims;France;12-Nov-97
10740;Steeleye Stout;Beverages;18;35;White Clover Markets;Seattle;USA;13-Nov-97
10740;Rössle Sauerkraut;Produce;45,6;5;White Clover Markets;Seattle;USA;13-Nov-97
10740;Rogede sild;Seafood;9,5;40;White Clover Markets;Seattle;USA;13-Nov-97
10740;Gnocchi di nonna Alice;Grains/Cereals;38;14;White Clover Markets;Seattle;USA;13-Nov-97
10741;Chang;Beverages;19;15;Around the Horn;Colchester;UK;14-Nov-97
10742;Aniseed Syrup;Condiments;10;20;Bottom-Dollar Markets;Tsawassen;Canada;14-Nov-97
10742;Camembert Pierrot;Dairy Products;34;50;Bottom-Dollar Markets;Tsawassen;Canada;14-Nov-97
10742;Mozzarella di Giovanni;Dairy Products;34,8;35;Bottom-Dollar Markets;Tsawassen;Canada;14-Nov-97
10743;Spegesild;Seafood;12;28;Around the Horn;Colchester;UK;17-Nov-97
10744;Boston Crab Meat;Seafood;18,4;50;Vaffeljernet;Århus;Denmark;17-Nov-97
10745;Gula Malacca;Condiments;19,45;16;QUICK-Stop;Cunewalde;Germany;18-Nov-97
10745;Carnarvon Tigers;Beverages;62,5;24;QUICK-Stop;Cunewalde;Germany;18-Nov-97
10745;Raclette Courdavault;Dairy Products;55;45;QUICK-Stop;Cunewalde;Germany;18-Nov-97
10745;Mozzarella di Giovanni;Dairy Products;34,8;7;QUICK-Stop;Cunewalde;Germany;18-Nov-97
10746;Tarte au sucre;Confections;49,3;9;Chop-suey Chinese;Bern;Switzerland;19-Nov-97
10746;Gudbrandsdalsost;Dairy Products;36;40;Chop-suey Chinese;Bern;Switzerland;19-Nov-97
10746;Konbu;Seafood;6;6;Chop-suey Chinese;Bern;Switzerland;19-Nov-97
10746;Singaporean Hokkien Fried Mee;Grains/Cereals;14;28;Chop-suey Chinese;Bern;Switzerland;19-Nov-97
10747;Jack's New England Clam Chowder;Seafood;9,65;35;Piccolo und mehr;Salzburg;Austria;19-Nov-97
10747;Gorgonzola Telino;Dairy Products;12,5;8;Piccolo und mehr;Salzburg;Austria;19-Nov-97
10747;Gudbrandsdalsost;Dairy Products;36;30;Piccolo und mehr;Salzburg;Austria;19-Nov-97
10747;Vegie-spread;Condiments;43,9;9;Piccolo und mehr;Salzburg;Austria;19-Nov-97
10748;Gnocchi di nonna Alice;Grains/Cereals;38;28;Save-a-lot Markets;Boise;USA;20-Nov-97
10748;Boston Crab Meat;Seafood;18,4;40;Save-a-lot Markets;Boise;USA;20-Nov-97
10748;Tunnbröd;Grains/Cereals;9;44;Save-a-lot Markets;Boise;USA;20-Nov-97
10749;Gnocchi di nonna Alice;Grains/Cereals;38;15;Island Trading;Cowes;UK;20-Nov-97
10749;Raclette Courdavault;Dairy Products;55;6;Island Trading;Cowes;UK;20-Nov-97
10749;Lakkalikööri;Beverages;18;10;Island Trading;Cowes;UK;20-Nov-97
10750;Raclette Courdavault;Dairy Products;55;25;Wartian Herkku;Oulu;Finland;21-Nov-97
10750;Tofu;Produce;23,25;5;Wartian Herkku;Oulu;Finland;21-Nov-97
10750;Rogede sild;Seafood;9,5;40;Wartian Herkku;Oulu;Finland;21-Nov-97
10751;Valkoinen suklaa;Confections;16,25;20;Richter Supermarkt;Genève;Switzerland;24-Nov-97
10751;Nord-Ost Matjeshering;Seafood;25,89;30;Richter Supermarkt;Genève;Switzerland;24-Nov-97
10751;Gumbär Gummibärchen;Confections;31,23;12;Richter Supermarkt;Genève;Switzerland;24-Nov-97
10751;Röd Kaviar;Seafood;15;15;Richter Supermarkt;Genève;Switzerland;24-Nov-97
10752;Chai;Meat/Poultry;18;8;North/South;London;UK;24-Nov-97
10752;Gudbrandsdalsost;Dairy Products;36;3;North/South;London;UK;24-Nov-97
10753;Rogede sild;Seafood;9,5;4;Franchi S.p.A.;Torino;Italy;25-Nov-97
10753;Longlife Tofu;Produce;10;5;Franchi S.p.A.;Torino;Italy;25-Nov-97
10754;Boston Crab Meat;Seafood;18,4;3;Magazzini Alimentari Riuniti;Bergamo;Italy;25-Nov-97
10755;Zaanse koeken;Confections;9,5;30;Bon app';Marseille;France;26-Nov-97
10755;Gudbrandsdalsost;Dairy Products;36;25;Bon app';Marseille;France;26-Nov-97
10755;Gnocchi di nonna Alice;Grains/Cereals;38;30;Bon app';Marseille;France;26-Nov-97
10755;Ravioli Angelo;Grains/Cereals;19,5;14;Bon app';Marseille;France;26-Nov-97
10756;Gudbrandsdalsost;Dairy Products;36;20;Split Rail Beer & Ale;Lander;USA;27-Nov-97
10756;Scottish Longbreads;Confections;12,5;6;Split Rail Beer & Ale;Lander;USA;27-Nov-97
10756;Inlagd Sill;Seafood;19;20;Split Rail Beer & Ale;Lander;USA;27-Nov-97
10756;Carnarvon Tigers;Beverages;62,5;21;Split Rail Beer & Ale;Lander;USA;27-Nov-97
10757;Sasquatch Ale;Beverages;14;30;Save-a-lot Markets;Boise;USA;27-Nov-97
10757;Wimmers gute Semmelknödel;Grains/Cereals;33,25;24;Save-a-lot Markets;Boise;USA;27-Nov-97
10757;Raclette Courdavault;Dairy Products;55;7;Save-a-lot Markets;Boise;USA;27-Nov-97
10757;Tarte au sucre;Confections;49,3;30;Save-a-lot Markets;Boise;USA;27-Nov-97
10758;Outback Lager;Beverages;15;40;Richter Supermarkt;Genève;Switzerland;28-Nov-97
10758;Filo Mix;Grains/Cereals;7;60;Richter Supermarkt;Genève;Switzerland;28-Nov-97
10758;Gumbär Gummibärchen;Confections;31,23;20;Richter Supermarkt;Genève;Switzerland;28-Nov-97
10759;Mascarpone Fabioli;Dairy Products;32;10;Ana Trujillo Emparedados y helados;México D.F.;Mexico;28-Nov-97
10760;Ipoh Coffee;Beverages;46;30;Maison Dewey;Bruxelles;Belgium;1-Dec-97
10760;Schoggi Schokolade;Confections;43,9;40;Maison Dewey;Bruxelles;Belgium;1-Dec-97
